Email,"Customer Name","Company Name",Address,Postcode,City,"Invoice Number","Customer Number","VAT ID","Invoice Date","Due Date","Item Description",Quantity,Price,"Total Amount",IBAN,SWIFT,"Bank Name","Payment Terms"
info@upsprung.de,"Mr Henrik Borgmeyer","Upsprung GMBH","Am Schürholz 6",49078,Osnabrueck,36490,35479,DE321256971,23-04-2025,07-05-2025,upsprung.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@tvw-elektronik.de,"Mr Karl Heinz Stiegen","Tvw Elektronik GMBH","Altseidnitz 9a",1277,Dresden,36491,35480,DE244933644,23-04-2025,07-05-2025,tvw-elektronik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@rytina.de,"Mr Stefanos Kelessidis","Rytina Buerosysteme GMBH","Ringstraße 70",70736,Fellbach,36492,35481,DE147327207,23-04-2025,07-05-2025,rytina.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@umweltservice-bick.de,"Ms Stephanie Bick","Umweltservice Bick GMBH","Die Umweltservice Bick Gmbh Mit Sitz In Ennepetal Ist Am 08",58256,Ennepetal,36493,35482,DE815643689,23-04-2025,07-05-2025,umweltservice-bick.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@delight-eventtechnik.de,"Mr Daniel Filipski","Delight Eventtechnik GMBH","Sie Sollen Sich Jederzeit Ein Bild Von Ihrem Event Machen Können. Wir Ermögliche Eine Perfekte Planung Durch Die Erstellung Von 3d",81369,Muenchen,36494,35483,DE308673030,23-04-2025,07-05-2025,delight-eventtechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
contact@xanders.de,"Mr Joerg-Alexander Stoehr","Xanders Unternehmensberatung Fuer Informationsverarbeitung GMBH","Hedwig-dransfeld-str. 15",60487,Frankfurt,36495,35484,DE189977536,23-04-2025,07-05-2025,xanders.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
service@lasports.de,"Mr Barry Dorff","Lauterbach Sports GMBH","Bgm.-otto-falk-str. 1",36341,Lauterbach,36496,35485,DE280779143,23-04-2025,07-05-2025,lasports.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@publiplikator.de,"Mr Michael Haeutemann","Publiplikator GMBH","Kissinger Str. 1",14199,Berlin,36497,35486,DE814039437,23-04-2025,07-05-2025,publiplikator.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
zirhut@zirhut.de,"No data fulfill your filter criteria","Ernst Zirhut E.k.","Zwiselsberger Straße 1",84556,Kastl,36498,35487,DE127625484,23-04-2025,07-05-2025,zirhut.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@globalfleisch.de,"Mr Stefan Schmid","Schmid Fleischgrosshandel Im- Und Export GMBH","- 431",20357,Hamburg,36499,35488,DE118950287,23-04-2025,07-05-2025,global-fleisch.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
t.absalon@absalon-immobilien.de,"Ms Sabrina Mohr","Absalon Immobilienbetreuung GMBH","Fri Oct 11",20539,Hamburg,36500,35489,DE252182720,23-04-2025,07-05-2025,absalon-immobilien.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@diakonisches-werk.de,"Mr Arnd J. Schreiner","Diakonisches Werk Gladbeck -bottrop-dorsten-bottroper Werkstaetten Ggmbh","Beckstr. 133",46238,Bottrop,36501,35490,DE125071234,23-04-2025,07-05-2025,diakonisches-werk.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kanzlei@vogtundvogt.net,,"Vogt & Vogt Partnerschaft Mbb Steuerberatungsgeselischaft","Gartenstraße 62",49152,"Bad Essen",36502,35491,DE173283557,23-04-2025,07-05-2025,vogtundvogt.net,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@mgn-pura.de,"Mr Oliver Bernhard Krisch","Mgn - Pura GMBH","Zertifizierter Fachbetrieb Mit Mehr Als 20",21227,Bendestorf,36503,35492,DE295306131,23-04-2025,07-05-2025,mgn-pura.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@conposa.com,"Mr Dirk Ulrich Politowski","Conposa GMBH","Mit Unserem Team Vereinen Wir Managementpositionen Mit 29",58675,Hemer,36504,35493,DE328641890,23-04-2025,07-05-2025,conposa.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@verapur.com,"Mr Frederik Lange","Verapur Schlafsysteme GMBH",30,45326,Essen,36505,35494,DE278514513,23-04-2025,07-05-2025,verapur.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
schmidtj@dmsco.de,"Ms Elke Schmidt","Dms Consulting GMBH","Habenichts 11",66646,Marpingen,36506,35495,DE217215202,23-04-2025,07-05-2025,dmsco.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@wegmann-haustechnik.de,"Ms Karina Wegmann","Wegmann Haustechnik GMBH","Neubau Und Sanierung Von 70",97859,Wiesthal,36507,35496,DE281014603,23-04-2025,07-05-2025,wegmann-haustechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@36com.de,"Mr Filip Pawelski","36com GMBH","Kurfürstendamm 15",10719,Berlin,36508,35497,DE264443691,23-04-2025,07-05-2025,36com.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@mobilerkaelteprofi.de,"Mr Dirk Veeser","Mobiler Kaelteprofi GMBH","Johan Phillip Reichs Straße 13",71522,Backnang,36509,35498,DE225484747,23-04-2025,07-05-2025,mobilerkaelteprofi.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@tischlerei-fitschen.de,"Mr Uwe Fitschen","Tischlerei Fitschen GMBH","Eichenweg 6",27449,Kutenholz,36510,35499,DE181277108,23-04-2025,07-05-2025,tischlerei-fitschen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
hoelzel@atngmbh.de,"H & H Verwaltungs-GmbH","H & H GMBH & Co. KG","Branchenübergreifend Ist Die Atn Seit 1999",2736,Oppach,36511,35500,DE255437338,23-04-2025,07-05-2025,atngmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schwarz-wt.de,"Schwarz Verwaltungs GmbH","Schwarz GMBH & Co. KG","Am Hochrhein Und Der Nordschweiz. Wir Freuen Uns Seit 1962",79761,Waldshut-tiengen,36512,35501,DE224326749,23-04-2025,07-05-2025,schwarz-wt.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@bbw-lasertechnik.de,"Ms Maria Buerger","Bbw Lasertechnik GMBH","Gewerbering 11",83134,Prutting,36513,35502,DE186916492,23-04-2025,07-05-2025,bbw-lasertechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@gigacodes.de,"Mr Fabian Stelzer","Gigacodes GMBH","Dr. Hermann Neubauer Ring 32",63500,Seligenstadt,36514,35503,DE219379936,23-04-2025,07-05-2025,gigacodes.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@sternreisen-hamburg.de,"Ms Tove Selzam","Stern-reisen UG (haftungsbeschraenkt) - Freizeit Fuer Menschen Mit Behinderung","Letzte Reiseplätze 2025",20253,Hamburg,36515,35504,DE294133083,23-04-2025,07-05-2025,sternreisen-hamburg.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@hannig-gartenprofis.de,"Hannig Verwaltungs-GmbH","Hannig Gartenprofis GMBH & Co. KG","Röntgenstr. 46",57439,Attendorn,36516,35505,DE126192951,23-04-2025,07-05-2025,hannig-gartenprofis.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@rudno-elektrotechnik.de,"Mr Maximilian von Rudno","Rudno Elektrotechnik GMBH","Am Bahnhof 2",83362,Surberg,36517,35506,DE299094780,23-04-2025,07-05-2025,rudno-elektrotechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@marken-media.com,"Mr Lars Jordan","Marken-media Lji GMBH","Dies Wurde Uns Von Wirtschaft Tv Im August 2020",20095,Hamburg,36518,35507,DE310301921,23-04-2025,07-05-2025,marken-media.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
lsvinfo@edkn.de,"Mr Wolfgang Foerster","Luftsportverein Wipperfuerth E.v.","Flugsport In Wipperfürth Seit 1930",51688,Wipperfuerth,36519,35508,DE123238821,23-04-2025,07-05-2025,edkn.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@optioil.de,"Mr Norbert Dall","Optioil GMBH","Industriezubringer 3",49661,Cloppenburg,36520,35509,DE281662174,23-04-2025,07-05-2025,optioil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@vertrieb.deutschland.immobilien,"Dipl.-Ing. (FH) Sebastian Reccius","Vertrieb Deutschland.immobilien GMBH","Georgstr. 44",30159,Hannover,36521,35510,DE167015732,23-04-2025,07-05-2025,deutschland.immobilien,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schkade-landhandel.de,"Ms Elke Schkade","Schkade Landhandel GMBH","Koselstraße 4",2627,Weissenberg,36522,35511,DE140364924,23-04-2025,07-05-2025,schkade-landhandel.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@mbf-fischer.de,"MBF Fischer Verwaltungsgesellschaft mbH","Mbf Fischer GMBH & Co. KG","Seit über 50",32361,"Preussisch Oldendorf",36523,35512,DE184119497,23-04-2025,07-05-2025,mbf-fischer.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@analytech.de,"Ms Irina Jaenicke","Analytech-ingenieurgesellschaft Fuer Umweltsanierung, Baugrund Und Consulting Mbh","Berliner Chaussee 2",15749,Mittenwalde,36524,35513,DE138542473,23-04-2025,07-05-2025,analytech.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@sanderhausverwaltung.de,"Ms Ines Schmitz","Sander Hausverwaltungen GMBH","Die Sander Hausverwaltungen Ist Bereits Seit 1973",50858,Koeln,36525,35514,DE263864324,23-04-2025,07-05-2025,sanderhausverwaltung.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@trioglobalkabel.de,"Mr Danut-Gabriel Cireasa","Trio Global Kabel GMBH","Königsallee 27",40212,Duesseldorf,36526,35515,DE815814177,23-04-2025,07-05-2025,trioglobalkabel.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@emuk.de,"Mr Christian Ball","Emuk Maschinenhandel GMBH","Emuk Gmbh Werkzeugmaschinen - 45",76316,Malsch,36527,35516,DE278491409,23-04-2025,07-05-2025,emuk.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@staplerlift.de,"Mr Thomas Rieger","Staplerlift GMBH","Grammer Msg 20",46047,Oberhausen,36528,35517,DE293182834,23-04-2025,07-05-2025,staplerlift.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@solvation-gmbh.de,"Mr Dominic Schwoerer","Solvation GMBH","Neckar-alb-straße 7",70190,Stuttgart,36529,35518,DE305901465,23-04-2025,07-05-2025,solvation-gmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@cato-info.eu,"Dr. Mechthild Greiner","Cato GMBH & Co. KG","Im Lauser 4",88444,Ummendorf,36530,35519,DE247306604,23-04-2025,07-05-2025,cato-info.eu,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@your-factory.de,"Mr Christian Klaus Peter Besant","Yourfactory! GMBH","Wir Erstellen Aus Leidenschaft Perfekt Optimierte Webseiten Seit 2005",55435,Gau-algesheim,36531,35520,DE295423169,23-04-2025,07-05-2025,your-factory.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@astum.de,"Xperts4IT GmbH","Astum GMBH & Co. KG","-schläge Oder Taubenpensionen Sein. Sofern Gewünscht Oder Möglich Können Die Tauben Auch Vor Ort Gehalten Werden. Dazu Wird Meist Ein Flachdach Oder Höher Gelegene Lokation Benötigt. Seit 2024",85598,Baldham,36532,35521,DE297171207,23-04-2025,07-05-2025,astum.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@kuechen-konzepte-reesch.de,"Mr Oleg Alexander Reesch","Kuechen Konzepte Reesch GMBH","Theodor-stern-kai 1",13055,Berlin,36533,35522,DE310512720,23-04-2025,07-05-2025,kuechen-konzepte-reesch.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
drp.gmbh@direktrecycling.de,"Mr Martin Otto Behnke","Drp GMBH Direkt Recycelte Papierprodukte","- über 95",48329,Havixbeck,36534,35523,DE179084293,23-04-2025,07-05-2025,direktrecycling.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
lutzgessner@t-online.de,"Mr Lutz Gessner","Elektroinstallation Ingo Zimmermann E.kfm. Inhaber Lutz Gessner","Breitscheidstr. 78",1237,Dresden,36535,35524,DE275513001,23-04-2025,07-05-2025,elektroinstallation-iz-lutzgessner.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
service@eska.eu,"Mr Joachim Boenisch","Eska Ingenieurgesellschaft Mbh","Neue Große Bergstraße 20",22767,Hamburg,36536,35525,DE158389905,23-04-2025,07-05-2025,eska.eu,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@econsultgmbh.de,"Ms Annette Katja Noll-Thissen","Econsult GMBH Steuerberatungsgesellschaft","Castroper Str. 80",40878,Ratingen,36537,35526,DE210840935,23-04-2025,07-05-2025,econsultgmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@raumbeton.de,"Mr Heinz-Joachim Lambernd","Raumbeton GMBH","Hülsbergstraße 251",45772,Marl,36538,35527,DE310260731,23-04-2025,07-05-2025,raumbeton.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@cerena.de,"Mr Arne Kreitzberg","Cerena GMBH","Serie 1",42655,Solingen,36539,35528,DE812789392,23-04-2025,07-05-2025,cerena-shop.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
chemnitz@marmorveredelung.de,"Mr Lutz Weisheit","Marmorveredelung Foerg & Weisheit GMBH","An Der Buche 22",9366,Stollberg,36540,35529,DE237183486,23-04-2025,07-05-2025,marmorveredelung.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@erso-reisdoerfer.de,"Reisdoerfer Verwaltungsgesellschaft mit beschraenkter Haftung","Erso E. Reisdoerfer GMBH & Co. KG","Seit April 2023",56170,Bendorf,36541,35530,DE148751341,23-04-2025,07-05-2025,erso-reisdoerfer.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@nts-tischlerei.de,"Mr Karsten Niemann","Nts Tischlerei Linden GMBH","- 13",29593,Schwienau,36542,35531,DE173563386,23-04-2025,07-05-2025,nts-tischlerei.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@mamedicon.de,"Mr Maik Stendera","Mamedicon GMBH","Our Company Has Been Active In Domain Brokerage Since 2005",49143,Bissendorf,36543,35532,DE275627108,23-04-2025,07-05-2025,mamedicon.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@pietrowski-projektbau.de,"Mr Karl-Heinz Pietrowski","Pietrowski Projektbau GMBH","Hattinger Straße 338",44795,Bochum,36544,35533,DE220819906,23-04-2025,07-05-2025,pietrowski-projektbau.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@sanitaetshaus-schock.de,"Ms Petra Schock","Sanitaetshaus Schock GMBH","Vosskuhle 39",44141,Dortmund,36545,35534,DE283434609,23-04-2025,07-05-2025,sanitaetshaus-schock.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@buegler.com,"Buegler Beteiligungs GmbH","Buegler Haustechnik GMBH & Co. KG","Joseph-monier-straße 6",67433,Neustadt,36546,35535,DE292996976,23-04-2025,07-05-2025,buegler.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@liftkon.de,"Mr Markus Schleeh","Liftkon GMBH","Kanalstraße 25",73061,Ebersbach,36547,35536,DE321278698,23-04-2025,07-05-2025,liftkon.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@baudienst-hoffmann.de,"Baudienst Peter Hoffmann GmbH","Baudienst Peter Hoffmann GMBH & Co. Kommanditgesellschaft","- 1318",24887,Silberstedt,36548,35537,DE432166171,23-04-2025,07-05-2025,baudienst-hoffmann.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ziegenhahn.de,"Mr Jens Ziegenhahn","Ziegenhahn & Sohn, Jagdwaffen E.k. Inhaber Jens Ziegenhahn","Suhler Straße 9a",98544,Zella-mehlis,36549,35538,DE161200327,23-04-2025,07-05-2025,ziegenhahn.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
schilk.reisen@t-online.de,"Busunternehmen Schilk Verwaltungs-GmbH","Busunternehmen Schilk GMBH & Co. KG","Schwarzenberger Weg 1",96160,Geiselwind,36550,35539,DE253192122,23-04-2025,07-05-2025,schilk-reisen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@sunex.de,"Mr Markus Johannes Gross","Sunex GMBH Sonnenschutz-systeme","Josef-drexler-str. 6",89331,Burgau,36551,35540,DE169285310,23-04-2025,07-05-2025,sunex.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@meissner.it,"Mr Markus Meissner","Meissner.it GMBH","Sophienstr. 7",40597,Duesseldorf,36552,35541,DE211961961,23-04-2025,07-05-2025,meissner.it,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
accounting@wenzelmarine.com,"Mr Benjamin Buentemeyer","Wenzel Marine GMBH & Co. KG","Rodendamm 25",28816,Stuhr,36553,35542,DE245078881,23-04-2025,07-05-2025,wenzelmarine.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@marahrens.com,"Dipl.-Kffr. Janina Marahrens-Hashagen","H. Marahrens Schilderwerk Siebdruckerei Stempel GMBH","Am 28",28719,Bremen,36554,35543,DE812533269,23-04-2025,07-05-2025,marahrens.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
ahorn-apotheke@t-online.de,"Dr. Peter Friedrich Ripphausen","Ahorn Apotheke E. K., Inhaber Apotheker Dr. Peter F. Ripphausen","Ahorn-apotheke In 5235",52355,Dueren,36555,35544,DE292503910,23-04-2025,07-05-2025,apotheke-guerzenich.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
m.wagner@freiburg-appartements.de,"MW Holding Verwaltungsgesellschaft mbH","Parkside Boutique Appartements GMBH & Co. KG","Friedrichring 37",79106,Freiburg,36556,35545,DE308212657,23-04-2025,07-05-2025,freiburg-appartements.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schuhhaus-stratmann.de,"Mr Volker Stratmann","Schuhhaus Stratmann GMBH","Ruhrplatz 3",59872,Meschede,36557,35546,DE125917423,23-04-2025,07-05-2025,schuhhaus-stratmann.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
heike@saegewerk-wich-schwarz.de,"Mr Juergen Wich-Heiter","Georg Wich-schwarz E.k.","Saegewerk-wich-schwarz.de 2021",96364,Marktrodach,36558,35547,DE133049169,23-04-2025,07-05-2025,saegewerk-wich-schwarz.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
j.eilers@eilers-reifen.de,"Mr Joerg Eilers","Eilers Reifen E.k.","Am Flugplatz 2",31137,Hildesheim,36559,35548,DE114986557,23-04-2025,07-05-2025,eilers-reifen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@advanced-automation-gmbh.de,"Mr Axel Oster","Advanced Automation GMBH","Ingenieurtechnische Dienstleistungen Aus Dem Schwarzwald Seit 1993",78147,Voehrenbach,36560,35549,DE265915960,23-04-2025,07-05-2025,advanced-automation-gmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@luginsland-holzbau.de,"Mr Karl-Heinz Luginsland","Luginsland Holzbau GMBH","In Der Röte 7",71120,Grafenau,36561,35550,DE238984172,23-04-2025,07-05-2025,luginsland-holzbau.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@fridrich.de,"Fridrich GmbH","J.b. Fridrich - GMBH & Co.","Sendlinger Straße 15",80331,Muenchen,36562,35551,DE129985224,23-04-2025,07-05-2025,fridrich.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@revier-fuer-hunde.de,"Ms Jennifer Jansen","Andys Dogworld GMBH","Im Hasselt 8",52249,Eschweiler,36563,35552,DE256031329,23-04-2025,07-05-2025,revier-fuer-hunde.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@cooperation.management,"Mr Florian Weiss","Cooperationmanagement GMBH","Am Schanzl 10",94032,Passau,36564,35553,DE265126210,23-04-2025,07-05-2025,cooperation.management,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@bonsoir-estates.com,"Mr Klaus Schitkow","Bonsoir-hotel Management GMBH","Einem Der Größten Verbunden Skigebiet Der Welt Oder Wandern Im Schatten Der 3200",16548,Glienicke,36565,35554,DE217076452,23-04-2025,07-05-2025,bonsoir-estates.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@denkerwulf.de,"GREE German Renewable Energy Enterprises GmbH","Gree Kronprinzenkoog GMBH & Co. KG","Die Sich Ständig In Einem Dynamischen Prozess Befinden. Als Pionier In Diesem Bereich Haben Wir Seit 1995",24814,Sehestedt,36566,35555,DE216918227,23-04-2025,07-05-2025,denkerwulf.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@apotheke403.de,"Ms Christiane Kortuem","Apotheke 403 Inhaberin Christiane Kortuem E.k.","Apotheke 403",24107,Kiel,36567,35556,DE287620404,23-04-2025,07-05-2025,apotheke403.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@eichmueller.de,"Mr Richard Eichmueller","Richard Eichmueller E.k.",0,81379,Muenchen,36568,35557,DE129691991,23-04-2025,07-05-2025,eichmueller.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@final-image.de,"Mr Daniel Wickert","Final Image GMBH","LÖssnitzstrasse 14",1097,Dresden,36569,35558,DE266418973,23-04-2025,07-05-2025,final-image.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@pongs-apotheke.de,"Mr Martin Paridom Pongs","Pongs-apotheke Martin Pongs","Pongs-apotheke In 2214",22143,Hamburg,36570,35559,DE118403038,23-04-2025,07-05-2025,pongs-apotheke.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@texas-trading.de,"Ms Marion Riedel","Texas Trading GMBH","Landsberger Str. 33",86949,Windach,36571,35560,DE153752708,23-04-2025,07-05-2025,texas-trading.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@terapon.de,"Mr Andreas Kaus","Terapon Consulting GMBH","- 388",45307,Essen,36572,35561,DE254928912,23-04-2025,07-05-2025,terapon.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@moteg.de,"Dr. Siegfried Goetz","Moteg GMBH","Wo Nur Ein Begrenzter Einbauraum Zur Verfügung Steht. Die Mma- Serie Ist In Spannungsvarianten Mit Bis Zu 400",24941,Flensburg,36573,35562,DE294829667,23-04-2025,07-05-2025,moteg.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info-his@online.de,"Mr Maximilian Voigt","His-hartmannsdorfer Immobilienservice UG (haftungsbeschraenkt)","Immowelt Bestes Immobilienportal 2024",9241,Muehlau,36574,35563,DE293269166,23-04-2025,07-05-2025,immowelt.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
